chr;left;right;geneId;score;strand;geneName;tranId;biotype;unit;tpm15d;isPrimary;geneMax;tpm15dq
5;112241427;112293604;MGP_C3HHeJ_G0029581;1;+;Pole;MGP_C3HHeJ_T0072918;protein_coding;transcript;1.8082925;1;1.8082925;q4
5;112621502;112626520;MGP_C3HHeJ_G0029586;1;-;Noc4l;MGP_C3HHeJ_T0072946;protein_coding;transcript;2.7185525;1;2.7185525;q4
5;112637464;112749125;MGP_C3HHeJ_G0029588;1;-;Ep400;MGP_C3HHeJ_T0072959;protein_coding;transcript;2.65257;1;2.65257;q4
5;112819432;112831691;MGP_C3HHeJ_G0029591;1;-;Hscb;MGP_C3HHeJ_T0072986;protein_coding;transcript;1.7266675;1;1.7266675;q4
5;114327548;114368533;MGP_C3HHeJ_G0029599;1;+;Tpst2;MGP_C3HHeJ_T0073015;protein_coding;transcript;4.2551525;1;4.2551525;q4
5;114380600;114392261;MGP_C3HHeJ_G0029600;1;+;Tfip11;MGP_C3HHeJ_T0073022;protein_coding;transcript;3.1012125;1;3.1012125;q4
5;114982833;115093660;MGP_C3HHeJ_G0029608;1;-;Adrbk2;MGP_C3HHeJ_T0073056;protein_coding;transcript;2.3988875;1;2.3988875;q4
5;115170553;115252427;MGP_C3HHeJ_G0029611;1;-;2900026A02Rik;MGP_C3HHeJ_T0073078;protein_coding;transcript;3.3852;1;3.3852;q4
5;115761923;115780746;MGP_C3HHeJ_G0029615;1;-;Cmklr1;MGP_C3HHeJ_T0073100;protein_coding;transcript;2.5274975;1;2.5274975;q4
5;115890504;115895313;MGP_C3HHeJ_G0029617;1;+;Ficd;MGP_C3HHeJ_T0073104;protein_coding;transcript;1.4984775;1;1.4984775;q4
5;115897165;115929616;MGP_C3HHeJ_G0029618;1;-;Sart3;MGP_C3HHeJ_T0073105;protein_coding;transcript;1.9296675;1;1.9296675;q4
5;116003848;116072286;MGP_C3HHeJ_G0029622;1;-;Coro1c;MGP_C3HHeJ_T0073128;protein_coding;transcript;3.682785;1;3.682785;q4
5;116284077;116308491;MGP_C3HHeJ_G0029626;1;+;Usp30;MGP_C3HHeJ_T0073157;protein_coding;transcript;1.63901;1;1.63901;q4
5;116314153;116323072;MGP_C3HHeJ_G0029628;1;+;Ung;MGP_C3HHeJ_T0073164;protein_coding;transcript;1.8774;1;1.8774;q4
5;116572197;116589145;MGP_C3HHeJ_G0029632;1;-;Kctd10;MGP_C3HHeJ_T0073188;protein_coding;transcript;2.7602025;1;2.7602025;q4
5;116642844;116655533;MGP_C3HHeJ_G0029634;1;-;Mmab;MGP_C3HHeJ_T0073200;protein_coding;transcript;2.113315;1;2.113315;q4
5;116655779;116672234;MGP_C3HHeJ_G0029635;1;+;Mvk;MGP_C3HHeJ_T0073208;protein_coding;transcript;1.553955;1;1.553955;q4
5;117012302;117044427;MGP_C3HHeJ_G0029641;1;+;Ankrd13a;MGP_C3HHeJ_T0073247;protein_coding;transcript;2.6838075;1;2.6838075;q4
5;117219910;117227544;MGP_C3HHeJ_G0029648;1;+;2210016L21Rik;MGP_C3HHeJ_T0073275;protein_coding;transcript;2.12545;1;2.12545;q4
5;117226741;117249767;MGP_C3HHeJ_G0029649;1;-;Hnf1a;MGP_C3HHeJ_T0073280;protein_coding;transcript;2.589275;1;2.589275;q4
5;117294764;117388499;MGP_C3HHeJ_G0029650;1;+;Sppl3;MGP_C3HHeJ_T0073284;protein_coding;transcript;2.48075;1;2.48075;q4
5;117416343;117430697;MGP_C3HHeJ_G0029653;1;-;Unc119b;MGP_C3HHeJ_T0073294;protein_coding;transcript;3.8417775;1;3.8417775;q4
5;117634308;117638318;MGP_C3HHeJ_G0029660;1;+;Srsf9;MGP_C3HHeJ_T0073333;protein_coding;transcript;4.5803725;1;4.5803725;q4
5;117840757;117894031;MGP_C3HHeJ_G0029667;1;+;Pxn;MGP_C3HHeJ_T0073358;protein_coding;transcript;4.4821275;1;4.4821275;q4
5;117972717;117988522;MGP_C3HHeJ_G0029670;1;+;Rab35;MGP_C3HHeJ_T0073384;protein_coding;transcript;2.41712;1;2.41712;q4
5;118378466;118389342;MGP_C3HHeJ_G0029673;1;-;Prkab1;MGP_C3HHeJ_T0073417;protein_coding;transcript;3.278605;1;3.278605;q4
5;119545804;119707500;MGP_C3HHeJ_G0029679;1;+;Taok3;MGP_C3HHeJ_T0073441;protein_coding;transcript;4.6400275;1;4.6400275;q4
5;119815355;119825926;MGP_C3HHeJ_G0029683;1;-;Rfc5;MGP_C3HHeJ_T0073466;protein_coding;transcript;1.879235;1;1.879235;q4
5;120446001;120480067;MGP_C3HHeJ_G0029686;1;+;Fbxo21;MGP_C3HHeJ_T0073483;protein_coding;transcript;1.739784;1;1.739784;q4
5;120543387;120640281;MGP_C3HHeJ_G0029688;1;-;Fbxw8;MGP_C3HHeJ_T0073492;protein_coding;transcript;3.826055;1;3.826055;q4
5;121069684;121281579;MGP_C3HHeJ_G0029692;1;+;Med13l;MGP_C3HHeJ_T0073505;protein_coding;transcript;1.6647225;1;1.6647225;q4
5;122703574;122789121;MGP_C3HHeJ_G0029695;1;+;Rbm19;MGP_C3HHeJ_T0073519;protein_coding;transcript;1.8185325;1;1.8185325;q4
5;123062229;123077430;MGP_C3HHeJ_G0029697;1;-;Sdsl;MGP_C3HHeJ_T0073530;protein_coding;transcript;2.8638825;1;2.8638825;q4
5;123087936;123110516;MGP_C3HHeJ_G0029699;1;-;Plbd2;MGP_C3HHeJ_T0073537;protein_coding;transcript;3.723715;1;3.723715;q4
5;123118301;123142163;MGP_C3HHeJ_G0029700;1;+;Slc8b1;MGP_C3HHeJ_T0073540;protein_coding;transcript;4.7660925;1;4.7660925;q4
5;123229797;123245654;MGP_C3HHeJ_G0029704;1;+;Ddx54;MGP_C3HHeJ_T0073560;protein_coding;transcript;3.2564075;1;3.2564075;q4
5;123562327;123563609;MGP_C3HHeJ_G0029714;1;-;MGP_C3HHeJ_G0029714;MGP_C3HHeJ_T0073591;protein_coding;transcript;2.0774625;1;2.0774625;q4
5;123883197;123956573;MGP_C3HHeJ_G0029716;1;-;Ptpn11;MGP_C3HHeJ_T0073596;protein_coding;transcript;4.66938;1;4.66938;q4
5;123988595;124144575;MGP_C3HHeJ_G0029718;1;+;Gm15800;MGP_C3HHeJ_T0073605;protein_coding;transcript;2.42153;1;2.42153;q4
5;124147719;124160000;MGP_C3HHeJ_G0029719;1;-;Trafd1;MGP_C3HHeJ_T0073612;protein_coding;transcript;4.6881275;1;4.6881275;q4
5;124176409;124223838;MGP_C3HHeJ_G0029720;1;+;Naa25;MGP_C3HHeJ_T0073620;protein_coding;transcript;2.22017;1;2.22017;q4
5;124313881;124341087;MGP_C3HHeJ_G0029725;1;-;Mapkapk5;MGP_C3HHeJ_T0073649;protein_coding;transcript;3.3287475;1;3.3287475;q4
5;124430300;124503416;MGP_C3HHeJ_G0029728;1;-;Acad10;MGP_C3HHeJ_T0073664;protein_coding;transcript;3.7780125;1;3.7780125;q4
5;124674279;124697930;MGP_C3HHeJ_G0029731;1;-;Sh2b3;MGP_C3HHeJ_T0073694;protein_coding;transcript;1.9381675;1;1.9381675;q4
5;124745574;124784674;MGP_C3HHeJ_G0029733;1;-;MGP_C3HHeJ_G0029733;MGP_C3HHeJ_T0073710;protein_coding;transcript;1.810425;1;1.810425;q4
5;125194772;125232230;MGP_C3HHeJ_G0029739;1;+;Pptc7;MGP_C3HHeJ_T0073757;protein_coding;transcript;3.0269975;1;3.0269975;q4
5;125269761;125279104;MGP_C3HHeJ_G0029741;1;+;Vps29;MGP_C3HHeJ_T0073764;protein_coding;transcript;3.3102475;1;3.3102475;q4
5;125281192;125293586;MGP_C3HHeJ_G0029742;1;-;Fam216a;MGP_C3HHeJ_T0073771;protein_coding;transcript;1.4731;1;1.4731;q4
5;125293673;125304207;MGP_C3HHeJ_G0029743;1;+;Gpn3;MGP_C3HHeJ_T0073773;protein_coding;transcript;3.174765;1;3.174765;q4
5;125347076;125368213;MGP_C3HHeJ_G0029745;1;+;Anapc7;MGP_C3HHeJ_T0073785;protein_coding;transcript;3.10288;1;3.10288;q4
5;125648582;125672715;MGP_C3HHeJ_G0029749;1;+;P2rx4;MGP_C3HHeJ_T0073817;protein_coding;transcript;4.6500775;1;4.6500775;q4
5;125679243;125724536;MGP_C3HHeJ_G0029750;1;-;Camkk2;MGP_C3HHeJ_T0073825;protein_coding;transcript;2.189715;1;2.189715;q4
5;125802493;125823256;MGP_C3HHeJ_G0029752;1;+;Rnf34;MGP_C3HHeJ_T0073851;protein_coding;transcript;2.0630125;1;2.0630125;q4
5;125974594;125993649;MGP_C3HHeJ_G0029754;1;+;Orai1;MGP_C3HHeJ_T0073873;protein_coding;transcript;2.116805;1;2.116805;q4
5;126220724;126244882;MGP_C3HHeJ_G0029759;1;+;Psmd9;MGP_C3HHeJ_T0073906;protein_coding;transcript;2.95891;1;2.95891;q4
5;126540916;126571401;MGP_C3HHeJ_G0029768;1;-;Vps33a;MGP_C3HHeJ_T0073944;protein_coding;transcript;4.536535;1;4.536535;q4
5;126576152;126687523;MGP_C3HHeJ_G0029769;1;-;Clip1;MGP_C3HHeJ_T0073949;protein_coding;transcript;2.8881775;1;2.8881775;q4
5;126710748;126725903;MGP_C3HHeJ_G0029770;1;-;Zcchc8;MGP_C3HHeJ_T0073966;protein_coding;transcript;2.175645;1;2.175645;q4
5;126736539;126750849;MGP_C3HHeJ_G0029771;1;-;Rsrc2;MGP_C3HHeJ_T0073972;protein_coding;transcript;4.70001;1;4.70001;q4
5;126992567;127026549;MGP_C3HHeJ_G0029778;1;+;Hip1r;MGP_C3HHeJ_T0074014;protein_coding;transcript;2.983165;1;2.983165;q4
5;127025632;127053331;MGP_C3HHeJ_G0029779;1;-;Vps37b;MGP_C3HHeJ_T0074021;protein_coding;transcript;2.541145;1;2.541145;q4
5;127142517;127145668;MGP_C3HHeJ_G0029781;1;+;Ogfod2;MGP_C3HHeJ_T0074032;protein_coding;transcript;2.859645;1;2.859645;q4
5;127175065;127217599;MGP_C3HHeJ_G0029783;1;-;Pitpnm2;MGP_C3HHeJ_T0074052;protein_coding;transcript;3.0225275;1;3.0225275;q4
5;127418713;127464619;MGP_C3HHeJ_G0029787;1;-;Sbno1;MGP_C3HHeJ_T0074069;protein_coding;transcript;3.86399;1;3.86399;q4
5;127493482;127516839;MGP_C3HHeJ_G0029788;1;+;Kmt5a;MGP_C3HHeJ_T0074085;protein_coding;transcript;4.82117;1;4.82117;q4
5;127517796;127532633;MGP_C3HHeJ_G0029789;1;-;Rilpl2;MGP_C3HHeJ_T0074098;protein_coding;transcript;1.75247;1;1.75247;q4
5;127537408;127545384;MGP_C3HHeJ_G0029790;1;+;Snrnp35;MGP_C3HHeJ_T0074100;protein_coding;transcript;1.702835;1;1.702835;q4
5;127636199;127650923;MGP_C3HHeJ_G0029795;1;+;Gtf2h3;MGP_C3HHeJ_T0074126;protein_coding;transcript;2.731355;1;2.731355;q4
5;127689379;127724394;MGP_C3HHeJ_G0029796;1;+;Atp6v0a2;MGP_C3HHeJ_T0074131;protein_coding;transcript;3.6947575;1;3.6947575;q4
5;127889069;127893132;MGP_C3HHeJ_G0029799;1;+;Zfp664;MGP_C3HHeJ_T0074151;protein_coding;transcript;2.06943;1;2.06943;q4
5;128468832;128489101;MGP_C3HHeJ_G0029805;1;-;Dhx37;MGP_C3HHeJ_T0074183;protein_coding;transcript;1.79551;1;1.79551;q4
5;128497242;128517013;MGP_C3HHeJ_G0029806;1;+;Bri3bp;MGP_C3HHeJ_T0074187;protein_coding;transcript;2.4113975;1;2.4113975;q4
5;130716983;130738738;MGP_C3HHeJ_G0029810;1;-;Slc15a4;MGP_C3HHeJ_T0074202;protein_coding;transcript;4.05914;1;4.05914;q4
5;132160278;132184242;MGP_C3HHeJ_G0029816;1;-;Stx2;MGP_C3HHeJ_T0074231;protein_coding;transcript;3.2351775;1;3.2351775;q4
5;132704260;132704914;MGP_C3HHeJ_G0029819;1;+;Sfswap;MGP_C3HHeJ_T0074250;protein_coding;transcript;2.4139775;1;2.4139775;q4
5;132937429;132975580;MGP_C3HHeJ_G0029824;1;+;Gbas;MGP_C3HHeJ_T0074278;protein_coding;transcript;4.0736625;1;4.0736625;q4
5;133016987;133034771;MGP_C3HHeJ_G0029826;1;+;Sumf2;MGP_C3HHeJ_T0074290;protein_coding;transcript;1.7306625;1;1.7306625;q4
5;133042234;133044352;MGP_C3HHeJ_G0029827;1;-;Phkg1;MGP_C3HHeJ_T0074299;protein_coding;transcript;1.6327725;1;1.6327725;q4
5;133124696;133173198;MGP_C3HHeJ_G0029830;1;+;Vkorc1l1;MGP_C3HHeJ_T0074308;protein_coding;transcript;4.051885;1;4.051885;q4
5;133179632;133194352;MGP_C3HHeJ_G0029831;1;-;Gusb;MGP_C3HHeJ_T0074311;protein_coding;transcript;4.37349;1;4.37349;q4
5;133461084;133547562;MGP_C3HHeJ_G0029839;1;+;Tyw1;MGP_C3HHeJ_T0074358;protein_coding;transcript;2.14201;1;2.14201;q4
5;133578861;134080284;MGP_C3HHeJ_G0029840;1;+;Caln1;MGP_C3HHeJ_T0074360;protein_coding;transcript;2.38116;1;2.38116;q4
5;134756408;134808758;MGP_C3HHeJ_G0029844;1;-;Auts2;MGP_C3HHeJ_T0074383;protein_coding;transcript;1.7003925;1;1.7003925;q4
5;137475253;137507882;MGP_C3HHeJ_G0029846;1;-;Wbscr16;MGP_C3HHeJ_T0074391;protein_coding;transcript;2.4352375;1;2.4352375;q4
5;137551579;137561659;MGP_C3HHeJ_G0029848;1;-;Ncf1;MGP_C3HHeJ_T0074402;protein_coding;transcript;1.602355;1;1.602355;q4
5;138493314;138494974;MGP_C3HHeJ_G0029866;1;+;Dnajc30;MGP_C3HHeJ_T0074542;protein_coding;transcript;4.5061675;1;4.5061675;q4
5;138585501;138601504;MGP_C3HHeJ_G0029869;1;+;Tbl2;MGP_C3HHeJ_T0074555;protein_coding;transcript;2.196325;1;2.196325;q4
5;138604027;138617560;MGP_C3HHeJ_G0029870;1;+;Bcl7b;MGP_C3HHeJ_T0074560;protein_coding;transcript;1.736865;1;1.736865;q4
5;138825495;138828691;MGP_C3HHeJ_G0029875;1;+;Nsun5;MGP_C3HHeJ_T0074582;protein_coding;transcript;1.485445;1;1.485445;q4
5;139036886;139039998;MGP_C3HHeJ_G0029879;1;-;Ccl24;MGP_C3HHeJ_T0074597;protein_coding;transcript;1.58792;1;1.58792;q4
5;139719044;139736120;MGP_C3HHeJ_G0029898;1;-;Prkrip1;MGP_C3HHeJ_T0074704;protein_coding;transcript;2.6830225;1;2.6830225;q4
5;139788572;140116887;MGP_C3HHeJ_G0029900;1;-;Cux1;MGP_C3HHeJ_T0074713;protein_coding;transcript;2.058815;1;2.058815;q4
5;140308055;140309201;MGP_C3HHeJ_G0029902;1;-;Col26a1;MGP_C3HHeJ_T0074736;protein_coding;transcript;3.06227;1;3.06227;q4
5;140484985;140490706;MGP_C3HHeJ_G0029903;1;+;Ift22;MGP_C3HHeJ_T0074744;protein_coding;transcript;1.6743075;1;1.6743075;q4
5;140572306;140581943;MGP_C3HHeJ_G0029907;1;+;Plod3;MGP_C3HHeJ_T0074760;protein_coding;transcript;3.046375;1;3.046375;q4
5;140713416;140725048;MGP_C3HHeJ_G0029911;1;-;Trim56;MGP_C3HHeJ_T0074778;protein_coding;transcript;3.21796;1;3.21796;q4
5;140905496;140917474;MGP_C3HHeJ_G0029916;1;-;Srrt;MGP_C3HHeJ_T0074794;protein_coding;transcript;2.860205;1;2.860205;q4
5;141131579;141132658;MGP_C3HHeJ_G0029922;1;-;Pop7;MGP_C3HHeJ_T0074833;protein_coding;transcript;1.89394;1;1.89394;q4
5;141149205;141159718;MGP_C3HHeJ_G0029923;1;+;MGP_C3HHeJ_G0029923;MGP_C3HHeJ_T0074834;protein_coding;transcript;1.5681575;1;1.5681575;q4
5;141250080;141256464;MGP_C3HHeJ_G0029928;1;-;Pcolce;MGP_C3HHeJ_T0074872;protein_coding;transcript;2.9916775;1;2.9916775;q4
5;141297522;141342580;MGP_C3HHeJ_G0029934;1;-;Agfg2;MGP_C3HHeJ_T0074903;protein_coding;transcript;2.4967275;1;2.4967275;q4
5;141449281;141454038;MGP_C3HHeJ_G0029938;1;-;Mepce;MGP_C3HHeJ_T0074926;protein_coding;transcript;2.695865;1;2.695865;q4
5;141830780;141849725;MGP_C3HHeJ_G0029950;1;-;Zfp113;MGP_C3HHeJ_T0074966;protein_coding;transcript;1.6135725;1;1.6135725;q4
5;141859044;141866884;MGP_C3HHeJ_G0029952;1;-;Mcm7;MGP_C3HHeJ_T0074975;protein_coding;transcript;4.8513025;1;4.8513025;q4
5;141873086;141881674;MGP_C3HHeJ_G0029954;1;-;Taf6;MGP_C3HHeJ_T0074992;protein_coding;transcript;2.6936875;1;2.6936875;q4
5;141881933;141888309;MGP_C3HHeJ_G0029955;1;+;Cnpy4;MGP_C3HHeJ_T0075000;protein_coding;transcript;1.9852175;1;1.9852175;q4
5;142514231;142527583;MGP_C3HHeJ_G0029967;1;-;Zfp68;MGP_C3HHeJ_T0075047;protein_coding;transcript;3.2054775;1;3.2054775;q4
5;142530737;142558997;MGP_C3HHeJ_G0029968;1;+;A430033K04Rik;MGP_C3HHeJ_T0075052;protein_coding;transcript;1.86597;1;1.86597;q4
5;142659665;142717291;MGP_C3HHeJ_G0029969;1;+;Fam20c;MGP_C3HHeJ_T0075053;protein_coding;transcript;4.0251775;1;4.0251775;q4
5;143127355;143179556;MGP_C3HHeJ_G0029974;1;+;Sun1;MGP_C3HHeJ_T0075079;protein_coding;transcript;2.06835;1;2.06835;q4
5;143182040;143198907;MGP_C3HHeJ_G0029975;1;+;Get4;MGP_C3HHeJ_T0075099;protein_coding;transcript;4.195885;1;4.195885;q4
5;143269574;143280840;MGP_C3HHeJ_G0029977;1;-;Cox19;MGP_C3HHeJ_T0075109;protein_coding;transcript;4.31783;1;4.31783;q4
5;143322127;143338884;MGP_C3HHeJ_G0029980;1;+;Gpr146;MGP_C3HHeJ_T0075125;protein_coding;transcript;3.3114925;1;3.3114925;q4
5;143425978;143431315;MGP_C3HHeJ_G0029983;1;-;Zfand2a;MGP_C3HHeJ_T0075137;protein_coding;transcript;1.4671515;1;1.4671515;q4
5;143718121;143742470;MGP_C3HHeJ_G0029986;1;-;Ints1;MGP_C3HHeJ_T0075143;protein_coding;transcript;2.1517925;1;2.1517925;q4
5;143793040;143796326;MGP_C3HHeJ_G0029990;1;-;Psmg3;MGP_C3HHeJ_T0075162;protein_coding;transcript;2.97793;1;2.97793;q4
5;143996692;144320996;MGP_C3HHeJ_G0029992;1;-;Mad1l1;MGP_C3HHeJ_T0075167;protein_coding;transcript;3.975935;1;3.975935;q4
5;144327688;144331914;MGP_C3HHeJ_G0029994;1;-;Mrm2;MGP_C3HHeJ_T0075174;protein_coding;transcript;2.4512225;1;2.4512225;q4
5;144331925;144338163;MGP_C3HHeJ_G0029993;1;+;Nudt1;MGP_C3HHeJ_T0075176;protein_coding;transcript;3.75146;1;3.75146;q4
5;144340318;144394254;MGP_C3HHeJ_G0029995;1;-;Snx8;MGP_C3HHeJ_T0075181;protein_coding;transcript;3.408775;1;3.408775;q4
5;146543817;146608510;MGP_C3HHeJ_G0030007;1;+;Foxk1;MGP_C3HHeJ_T0075233;protein_coding;transcript;1.843525;1;1.843525;q4
5;146893716;146960790;MGP_C3HHeJ_G0030014;1;-;MGP_C3HHeJ_G0030014;MGP_C3HHeJ_T0075259;protein_coding;transcript;2.0542625;1;2.0542625;q4
5;147254418;147303848;MGP_C3HHeJ_G0030018;1;-;Rnf216;MGP_C3HHeJ_T0075291;protein_coding;transcript;1.6194025;1;1.6194025;q4
5;147532245;147545740;MGP_C3HHeJ_G0030026;1;-;Zdhhc4;MGP_C3HHeJ_T0075317;protein_coding;transcript;2.1894325;1;2.1894325;q4
5;147688471;147730042;MGP_C3HHeJ_G0030029;1;+;Daglb;MGP_C3HHeJ_T0075336;protein_coding;transcript;2.2400975;1;2.2400975;q4
5;147861835;147950899;MGP_C3HHeJ_G0030032;1;+;Cyth3;MGP_C3HHeJ_T0075348;protein_coding;transcript;1.6398175;1;1.6398175;q4
5;148058673;148096984;MGP_C3HHeJ_G0030034;1;+;Eif2ak1;MGP_C3HHeJ_T0075356;protein_coding;transcript;3.84709;1;3.84709;q4
5;148095437;148102636;MGP_C3HHeJ_G0030036;1;-;Aimp2;MGP_C3HHeJ_T0075362;protein_coding;transcript;1.818915;1;1.818915;q4
5;148304258;148395859;MGP_C3HHeJ_G0030042;1;+;Lmtk2;MGP_C3HHeJ_T0075393;protein_coding;transcript;2.34879;1;2.34879;q4
5;148468849;148477956;MGP_C3HHeJ_G0030045;1;+;Bri3;MGP_C3HHeJ_T0075408;protein_coding;transcript;3.13591;1;3.13591;q4
5;148477908;148578324;MGP_C3HHeJ_G0030046;1;-;Baiap2l1;MGP_C3HHeJ_T0075409;protein_coding;transcript;4.54891;1;4.54891;q4
5;148998733;149090175;MGP_C3HHeJ_G0030049;1;+;Trrap;MGP_C3HHeJ_T0075416;protein_coding;transcript;1.71559;1;1.71559;q4
5;149406857;149428157;MGP_C3HHeJ_G0030056;1;-;Ptcd1;MGP_C3HHeJ_T0075469;protein_coding;transcript;2.0245125;1;2.0245125;q4
5;149428262;149444035;MGP_C3HHeJ_G0030057;1;+;Cpsf4;MGP_C3HHeJ_T0075471;protein_coding;transcript;2.6422275;1;2.6422275;q4
5;149466341;149485433;MGP_C3HHeJ_G0030060;1;+;Zkscan5;MGP_C3HHeJ_T0075486;protein_coding;transcript;2.3572325;1;2.3572325;q4
5;149496720;149513669;MGP_C3HHeJ_G0030061;1;+;Zfp655;MGP_C3HHeJ_T0075492;protein_coding;transcript;4.7938275;1;4.7938275;q4
5;150734343;150747760;MGP_C3HHeJ_G0030070;1;-;Rnf6;MGP_C3HHeJ_T0075511;protein_coding;transcript;4.42106;1;4.42106;q4
5;151317250;151374651;MGP_C3HHeJ_G0030074;1;-;Usp12;MGP_C3HHeJ_T0075531;protein_coding;transcript;3.4415125;1;3.4415125;q4
5;151552035;151558977;MGP_C3HHeJ_G0030077;1;+;Gtf3a;MGP_C3HHeJ_T0075542;protein_coding;transcript;2.604935;1;2.604935;q4
5;151558730;151567825;MGP_C3HHeJ_G0030078;1;-;Mtif3;MGP_C3HHeJ_T0075548;protein_coding;transcript;4.601875;1;4.601875;q4
5;151632901;151696480;MGP_C3HHeJ_G0030079;1;-;Lnx2;MGP_C3HHeJ_T0075552;protein_coding;transcript;3.52725;1;3.52725;q4
5;152096813;152139424;MGP_C3HHeJ_G0030086;1;+;Pan3;MGP_C3HHeJ_T0075572;protein_coding;transcript;4.50143;1;4.50143;q4
5;152221203;152389205;MGP_C3HHeJ_G0030087;1;-;Flt1;MGP_C3HHeJ_T0075588;protein_coding;transcript;1.97071;1;1.97071;q4
5;153966270;153990064;MGP_C3HHeJ_G0030096;1;+;Uspl1;MGP_C3HHeJ_T0075652;protein_coding;transcript;1.7661575;1;1.7661575;q4
5;154045566;154069140;MGP_C3HHeJ_G0030097;1;+;Alox5ap;MGP_C3HHeJ_T0075653;protein_coding;transcript;1.65859;1;1.65859;q4
5;154420657;154441742;MGP_C3HHeJ_G0030101;1;-;Hsph1;MGP_C3HHeJ_T0075672;protein_coding;transcript;2.8494575;1;2.8494575;q4
5;155430805;155432569;MGP_C3HHeJ_G0030106;1;+;Brca2;MGP_C3HHeJ_T0075720;protein_coding;transcript;1.6810975;1;1.6810975;q4
5;155538191;155684184;MGP_C3HHeJ_G0030109;1;+;Pds5b;MGP_C3HHeJ_T0075737;protein_coding;transcript;2.5690675;1;2.5690675;q4
5;155931259;156085432;MGP_C3HHeJ_G0030111;1;-;Stard13;MGP_C3HHeJ_T0075746;protein_coding;transcript;3.5449675;1;3.5449675;q4
5;156537364;156545850;MGP_C3HHeJ_G0030114;1;-;Rfc3;MGP_C3HHeJ_T0075757;protein_coding;transcript;2.208695;1;2.208695;q4
6;72002;117844;MGP_C3HHeJ_G0030115;1;-;Samd9l;MGP_C3HHeJ_T0075764;protein_coding;transcript;4.4178;1;4.4178;q4
6;738878;743449;MGP_C3HHeJ_G0030121;1;+;Gng11;MGP_C3HHeJ_T0075789;protein_coding;transcript;4.0378;1;4.0378;q4
6;4482341;4500344;MGP_C3HHeJ_G0030140;1;-;Asns;MGP_C3HHeJ_T0075883;protein_coding;transcript;1.5784275;1;1.5784275;q4
6;5038359;5065755;MGP_C3HHeJ_G0030143;1;+;Mios;MGP_C3HHeJ_T0075894;protein_coding;transcript;3.1117525;1;3.1117525;q4
6;5099912;5261624;MGP_C3HHeJ_G0030145;1;+;Umad1;MGP_C3HHeJ_T0075905;protein_coding;transcript;1.89890875;1;1.89890875;q4
6;5414390;5426327;MGP_C3HHeJ_G0030147;1;+;Glcci1;MGP_C3HHeJ_T0075911;protein_coding;transcript;1.8039625;1;1.8039625;q4
6;8830421;8985003;MGP_C3HHeJ_G0030151;1;+;Phf14;MGP_C3HHeJ_T0075933;protein_coding;transcript;2.5416325;1;2.5416325;q4
6;10493093;10520890;MGP_C3HHeJ_G0030155;1;-;Tmem168;MGP_C3HHeJ_T0075956;protein_coding;transcript;4.5402375;1;4.5402375;q4
6;10541429;10601580;MGP_C3HHeJ_G0030156;1;-;Bmt2;MGP_C3HHeJ_T0075963;protein_coding;transcript;2.0134575;1;2.0134575;q4
6;10801815;10803481;MGP_C3HHeJ_G0030158;1;-;2610001J05Rik;MGP_C3HHeJ_T0075970;protein_coding;transcript;4.1292875;1;4.1292875;q4
6;12701007;12787223;MGP_C3HHeJ_G0030161;1;+;Mdfic;MGP_C3HHeJ_T0075994;protein_coding;transcript;3.336755;1;3.336755;q4
6;14282944;14290873;MGP_C3HHeJ_G0030164;1;+;Cav2;MGP_C3HHeJ_T0076009;protein_coding;transcript;1.7040975;1;1.7040975;q4
6;23155770;23176368;MGP_C3HHeJ_G0030200;1;-;Pot1a;MGP_C3HHeJ_T0076178;protein_coding;transcript;2.2595775;1;2.2595775;q4
6;25667198;25684644;MGP_C3HHeJ_G0030202;1;-;Zfp800;MGP_C3HHeJ_T0076193;protein_coding;transcript;1.9235925;1;1.9235925;q4
6;25852010;25862952;MGP_C3HHeJ_G0030203;1;-;Gcc1;MGP_C3HHeJ_T0076195;protein_coding;transcript;1.5428275;1;1.5428275;q4
6;26606775;26650166;MGP_C3HHeJ_G0030210;1;-;Rbm28;MGP_C3HHeJ_T0076225;protein_coding;transcript;3.4538;1;3.4538;q4
6;27046073;27118944;MGP_C3HHeJ_G0030224;1;-;Tnpo3;MGP_C3HHeJ_T0076299;protein_coding;transcript;4.0310675;1;4.0310675;q4
6;27220463;27244960;MGP_C3HHeJ_G0030225;1;+;Tspan33;MGP_C3HHeJ_T0076312;protein_coding;transcript;2.0530425;1;2.0530425;q4
6;27268708;27297526;MGP_C3HHeJ_G0030226;1;+;Smo;MGP_C3HHeJ_T0076316;protein_coding;transcript;3.1971375;1;3.1971375;q4
6;27921371;27947967;MGP_C3HHeJ_G0030231;1;-;Zc3hc1;MGP_C3HHeJ_T0076364;protein_coding;transcript;2.0319475;1;2.0319475;q4
6;28049802;28080637;MGP_C3HHeJ_G0030233;1;-;Tmem209;MGP_C3HHeJ_T0076383;protein_coding;transcript;2.5741;1;2.5741;q4
6;30917089;31659914;MGP_C3HHeJ_G0030249;1;+;Exoc4;MGP_C3HHeJ_T0076472;protein_coding;transcript;2.3429175;1;2.3429175;q4
6;31848300;31855057;MGP_C3HHeJ_G0030251;1;-;Slc35b4;MGP_C3HHeJ_T0076486;protein_coding;transcript;2.5388475;1;2.5388475;q4
